4.2060001373e+01,2.0729181767e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2080001831e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2100002289e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,3.3613447100e-02,0.0000000000e+00,-4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2120002747e+01,2.0729181767e+00,7.5131297112e-01,-1.9180774689e-01,1.9174814224e-01,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2140003204e+01,2.0729181767e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2158000946e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,1.6393441707e-02,4.2016807944e-02,0.0000000000e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2178001404e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2198001862e+01,2.0733017921e+00,7.5131297112e-01,1.9180774689e-01,1.9174814224e-01,8.1967208534e-03,3.3613447100e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2218002319e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2238002777e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2258003235e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,0.0000000000e+00,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2278003693e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,0.0000000000e+00,1.6393441707e-02,3.3613447100e-02,0.0000000000e+00,-4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2298000336e+01,2.0733017921e+00,7.5131297112e-01,1.9180774689e-01,1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2318000793e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,1.6393441707e-02,3.3613447100e-02,0.0000000000e+00,-4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2338001251e+01,2.0733017921e+00,7.5131297112e-01,1.9180774689e-01,1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2358001709e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2378002167e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,3.3613447100e-02,-4.0983605385e+00,-4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2398002625e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2418003082e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,1.6393441707e-02,3.3613447100e-02,4.0983605385e+00,-4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2438003540e+01,2.0733017921e+00,7.5092947483e-01,1.9180774689e-01,-1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2458000183e+01,2.0729181767e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,1.6393441707e-02,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2478000641e+01,2.0733017921e+00,7.5092947483e-01,1.9180774689e-01,-1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2498001099e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2518001556e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2538002014e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2558002472e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2578002930e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2598003387e+01,2.0733017921e+00,7.5131297112e-01,1.9180774689e-01,0.0000000000e+00,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2618003845e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2638000488e+01,2.0729181767e+00,7.5092947483e-01,-1.9180774689e-01,-1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2658000946e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2678001404e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2698001862e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2718002319e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2738002777e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,1.9174814224e-01,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2758003235e+01,2.0729181767e+00,7.5131297112e-01,-1.9180774689e-01,1.9174814224e-01,8.1967208534e-03,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2778003693e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2798000336e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,4.2016807944e-02,-4.0983605385e+00,4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
4.2818000793e+01,2.0733017921e+00,7.5131297112e-01,0.0000000000e+00,1.9174814224e-01,1.6393441707e-02,4.2016807944e-02,0.0000000000e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2838001251e+01,2.0729181767e+00,7.5131297112e-01,0.0000000000e+00,1.9174814224e-01,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2858001709e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,-1.9174814224e-01,1.6393441707e-02,4.2016807944e-02,4.0983605385e+00,0.0000000000e+00,-1.4742497206e+00,0.0000000000e+00
4.2878002167e+01,2.0733017921e+00,7.5092947483e-01,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,3.3613447100e-02,0.0000000000e+00,-4.2016801834e+00,-1.4742497206e+00,0.0000000000e+00
