# Time,Theta 1,Theta 2,Tape Position,Tape Speed,Tension Arm 1 Height,Tension Arm 2 Height
2.6276400757e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6278402710e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6280401611e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6282400513e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6284402466e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6286401367e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6288400269e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6290402222e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6292401123e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6294400024e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6296401978e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6298400879e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6300399780e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6302401733e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6304400635e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6306402588e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6308401489e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6310400391e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6312402344e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.2605042756e-01
2.6314401245e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.2605042756e-01
2.6316400146e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6318402100e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.2605042756e-01
2.6320401001e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6322399902e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6324401855e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.2605042756e-01
2.6326400757e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6328402710e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,3.2786883414e-02,1.2605042756e-01
2.6330401611e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6332400513e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6334402466e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6336401367e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6338400269e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6340402222e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6342401123e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6344400024e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6346401978e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6348400879e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6350399780e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6352401733e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6354400635e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6356402588e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6358401489e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6360400391e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6362402344e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6364401245e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6366400146e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6368402100e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6370401001e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6372399902e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6374401855e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6376400757e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6378402710e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6380401611e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6382400513e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6384402466e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6386401367e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6388400269e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6390402222e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6392401123e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6394400024e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6396401978e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6398400879e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6400399780e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6402401733e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6404400635e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6406402588e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6410400391e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6412402344e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6414401245e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6416400146e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6418402100e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6420401001e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.2605042756e-01
2.6422399902e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6424401855e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6426400757e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6428402710e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6430401611e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6432400513e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6434402466e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6436401367e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6438400269e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6440402222e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6442401123e+02,4.9259133339e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6444400024e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6446401978e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6448400879e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.1764705926e-01
2.6450399780e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,1.6393441707e-02,1.2605042756e-01
2.6452401733e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6454400635e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6456402588e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6458401489e+02,4.9259133339e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6460400391e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6462402344e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6464401245e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6466400146e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6468402100e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6470401001e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6472399902e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.1764705926e-01
2.6474401855e+02,4.9255294800e+00,6.5658384562e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6476400757e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6478402710e+02,4.9255294800e+00,6.5620034933e-01,1.2596724033e+00,6.0075445175e+00,2.4590164423e-02,1.2605042756e-01
2.6526202393e+02,4.1343307495e+00,5.7911312580e-01,1.2829397917e+00,7.5027517974e-02,1.0000000000e+00,1.1764705926e-01
2.6576400757e+02,6.1938256025e-01,3.9613640308e+00,1.6655595303e+00,1.2893754959e+01,4.4262295961e-01,1.1764705926e-01
2.6626400757e+02,5.2933239937e+00,2.5799298286e+00,1.8875695467e+00,1.0628558159e+01,4.9180328846e-02,1.1764705926e-01
2.6676400757e+02,2.8829095364e+00,1.1532404423e+00,2.1095798016e+00,6.7366280556e+00,8.7704920769e-01,1.1764705926e-01
2.6678402710e+02,2.7325701714e+00,1.0324320793e+00,2.1257374287e+00,6.7366280556e+00,8.5245901346e-01,1.1764705926e-01
2.6680401611e+02,2.5780119896e+00,9.0893918276e-01,2.1415722370e+00,6.7366280556e+00,8.3606559038e-01,1.1764705926e-01
2.6684402466e+02,2.2539389133e+00,6.5121459961e-01,2.1748576164e+00,6.7366280556e+00,8.1147539616e-01,1.1764705926e-01
2.6686401367e+02,2.0821225643e+00,5.2158534527e-01,2.1919851303e+00,6.7366280556e+00,7.9508197308e-01,1.1764705926e-01
2.6688400269e+02,1.9103063345e+00,3.8351860642e-01,2.2104048729e+00,6.7366280556e+00,7.8688526154e-01,1.1764705926e-01
2.6690402222e+02,1.7300524712e+00,2.5120469928e-01,2.2275323868e+00,6.7366280556e+00,7.7868855000e-01,1.2605042756e-01
2.6692401123e+02,1.5567021370e+00,1.1927428842e-01,2.2449829578e+00,1.2477928162e+01,7.7868855000e-01,1.2605042756e-01
2.6694400024e+02,1.3910220861e+00,6.2624754906e+00,2.2630801201e+00,1.2477928162e+01,7.5409835577e-01,1.1764705926e-01
2.6696401978e+02,1.2291771173e+00,6.1309285164e+00,2.2802073956e+00,1.2477928162e+01,7.2131145000e-01,1.1764705926e-01
2.6700399780e+02,9.2849856615e-01,5.8578634262e+00,2.3141391277e+00,1.2477928162e+01,6.3114756346e-01,1.1764705926e-01
2.6702401733e+02,7.8851425648e-01,5.7297682762e+00,2.3315894604e+00,1.2477928162e+01,5.7377046347e-01,1.1764705926e-01
2.6704400635e+02,6.5504980087e-01,5.6024398804e+00,2.3483936787e+00,1.2477928162e+01,5.1639342308e-01,1.1764705926e-01
2.6706402588e+02,5.2273589373e-01,5.4739613533e+00,2.3648750782e+00,1.2477928162e+01,4.5901638269e-01,1.2605042756e-01
2.6708401489e+02,3.9924290776e-01,5.3577551842e+00,2.3807096481e+00,1.2477928162e+01,4.0983605385e-01,1.2605042756e-01
2.6710400391e+02,2.8265321255e-01,5.2480688095e+00,2.3962213993e+00,1.2635491371e+01,3.5245901346e-01,1.2605042756e-01
2.6712402344e+02,1.7526800931e-01,5.1379985809e+00,2.4110865593e+00,1.2635491371e+01,3.0327868462e-01,1.1764705926e-01
2.6714401245e+02,7.2868533432e-02,5.0390510559e+00,2.4246592522e+00,1.2635491371e+01,2.5409835577e-01,1.1764705926e-01
2.6716400146e+02,6.2601742744e+00,4.9496912956e+00,2.4369392395e+00,1.2635491371e+01,2.1311475337e-01,1.1764705926e-01
2.6718200684e+02,6.1784849167e+00,4.8737545013e+00,2.4485731125e+00,1.2635491371e+01,1.7213115096e-01,1.1764705926e-01
2.6720202637e+02,6.0891251564e+00,4.7909145355e+00,2.4598836899e+00,1.2635491371e+01,1.3934426010e-01,1.2605042756e-01
2.6722201538e+02,6.0032167435e+00,4.7122931480e+00,2.4708709717e+00,1.2635491371e+01,1.1475409567e-01,1.1764705926e-01
2.6724200439e+02,5.9242119789e+00,4.6424927711e+00,2.4818582535e+00,1.2635491371e+01,9.0163931251e-02,1.2605042756e-01
2.6726202393e+02,5.8494257927e+00,4.5799789429e+00,2.4915530682e+00,1.2635491371e+01,7.3770493269e-02,1.1764705926e-01
2.6728201294e+02,5.7784752846e+00,4.5220680237e+00,2.5015711784e+00,1.2635491371e+01,5.7377047837e-02,1.2605042756e-01
2.6730200195e+02,5.7082910538e+00,4.4687585831e+00,2.5102963448e+00,1.2635491371e+01,4.9180328846e-02,1.2605042756e-01
2.6732202148e+02,5.6423258781e+00,4.4177508354e+00,2.5186984539e+00,1.2635491371e+01,4.9180328846e-02,1.2605042756e-01
2.6734201050e+02,5.5801959038e+00,4.3694276810e+00,2.5274236202e+00,1.2635491371e+01,4.9180328846e-02,1.1764705926e-01
2.6736199951e+02,5.5219011307e+00,4.3249392509e+00,2.5351793766e+00,1.2635491371e+01,5.7377047837e-02,1.2605042756e-01
2.6738201904e+02,5.4678249359e+00,4.2850532532e+00,2.5422890186e+00,1.2635491371e+01,5.7377047837e-02,1.1764705926e-01
2.6740200806e+02,5.4172005653e+00,4.2490024567e+00,2.5490753651e+00,1.2635491371e+01,5.7377047837e-02,1.1764705926e-01
2.6742202759e+02,5.3692607880e+00,4.2144861221e+00,2.5558617115e+00,7.6259913445e+00,6.5573766828e-02,1.1764705926e-01
2.6744201660e+02,5.3071308136e+00,4.1792020798e+00,2.5629713535e+00,7.6259913445e+00,8.1967212260e-02,1.1764705926e-01
2.6746200562e+02,5.2327280045e+00,4.1431512833e+00,2.5700807571e+00,7.6259913445e+00,1.2295082211e-01,1.2605042756e-01
2.6748202515e+02,5.1495041847e+00,4.1059503555e+00,2.5771901608e+00,7.6259913445e+00,1.8032786250e-01,1.2605042756e-01
2.6750201416e+02,5.0589938164e+00,4.0656809807e+00,2.5842995644e+00,7.6259913445e+00,2.4590164423e-01,1.2605042756e-01
2.6752200317e+02,4.9588956833e+00,4.0219597816e+00,2.5917322636e+00,7.6259913445e+00,3.1967213750e-01,1.2605042756e-01
2.6754202271e+02,4.8461413383e+00,3.9759376049e+00,2.5994880199e+00,7.6259913445e+00,4.0163934231e-01,1.1764705926e-01
2.6756201172e+02,4.7287845612e+00,3.9268472195e+00,2.6088597775e+00,7.6259913445e+00,4.8360654712e-01,1.1764705926e-01
2.6758200073e+02,4.6064419746e+00,3.8750722408e+00,2.6175849438e+00,7.6259913445e+00,5.8196723461e-01,1.1764705926e-01
2.6760202026e+02,4.4714436531e+00,3.8198456764e+00,2.6263101101e+00,7.6259913445e+00,6.7213112116e-01,1.1764705926e-01
2.6762200928e+02,4.3337602615e+00,3.7588660717e+00,2.6369743347e+00,7.6259913445e+00,7.5409835577e-01,1.2605042756e-01
2.6764199829e+02,4.1933922768e+00,3.6909832954e+00,2.6473155022e+00,7.6259913445e+00,8.3606559038e-01,1.1764705926e-01
2.6766201782e+02,4.0403685570e+00,3.6131289005e+00,2.6576566696e+00,7.6259913445e+00,9.0983605385e-01,1.1764705926e-01
2.6768200684e+02,3.8888788223e+00,3.5276043415e+00,2.6692903042e+00,7.6259913445e+00,9.8360657692e-01,1.2605042756e-01
2.6770202637e+02,3.7308690548e+00,3.4378607273e+00,2.6815705299e+00,7.6259913445e+00,1.0081967115e+00,1.2605042756e-01
2.6772201538e+02,3.5893507004e+00,3.3343107700e+00,2.6954660416e+00,7.6259913445e+00,1.0081967115e+00,1.2605042756e-01
2.6774200439e+02,3.4643237591e+00,3.2150366306e+00,2.7116241455e+00,7.6259913445e+00,9.7540986538e-01,1.1764705926e-01
2.6776202393e+02,3.3231890202e+00,3.0903930664e+00,2.7290747166e+00,7.3418259621e+00,9.4262295961e-01,1.1764705926e-01
2.6778201294e+02,3.1732330322e+00,2.9692010880e+00,2.7455558777e+00,7.3418259621e+00,9.1803276539e-01,1.2605042756e-01
2.6780200195e+02,3.0182914734e+00,2.8422563076e+00,2.7617137432e+00,7.3418259621e+00,8.9344263077e-01,1.1764705926e-01
2.6782202148e+02,2.8506939411e+00,2.7095589638e+00,2.7775485516e+00,7.3418259621e+00,8.9344263077e-01,1.2605042756e-01
2.6784201050e+02,2.6827125549e+00,2.5814638138e+00,2.7949988842e+00,7.3418259621e+00,8.8524591923e-01,1.1764705926e-01
2.6786199951e+02,2.5032260418e+00,2.4472322464e+00,2.8108339310e+00,7.3418259621e+00,8.8524591923e-01,1.1764705926e-01
2.6788201904e+02,2.3210546970e+00,2.3068645000e+00,2.8279612064e+00,7.3418259621e+00,8.8524591923e-01,1.2605042756e-01
2.6790200806e+02,2.1292953491e+00,2.1722493172e+00,2.8457348347e+00,7.3418259621e+00,8.9344263077e-01,1.1764705926e-01
2.6792202759e+02,1.9337007999e+00,2.0295805931e+00,2.8644781113e+00,7.3418259621e+00,8.9344263077e-01,1.2605042756e-01
2.6794201660e+02,1.7300524712e+00,1.8849939108e+00,2.8822517395e+00,1.2751150131e+01,9.0983605385e-01,1.2605042756e-01
2.6796200562e+02,1.5371426344e+00,1.7442427874e+00,2.9003486633e+00,1.2751150131e+01,9.2622953653e-01,1.1764705926e-01
2.6798202515e+02,1.3476845026e+00,1.5942869186e+00,2.9190919399e+00,1.2751150131e+01,9.0983605385e-01,1.1764705926e-01
2.6802200317e+02,9.9216270447e-01,1.3012785912e+00,2.9565782547e+00,1.2751150131e+01,8.5245901346e-01,1.1764705926e-01
2.6804202271e+02,8.2072985172e-01,1.1474876404e+00,2.9746751785e+00,1.2751150131e+01,8.0327868462e-01,1.1764705926e-01
2.6806201172e+02,6.5888500214e-01,1.0036681890e+00,2.9924490452e+00,1.2751150131e+01,7.5409835577e-01,1.1764705926e-01
2.6810202026e+02,3.4555026889e-01,7.0874238014e-01,3.0296123028e+00,1.2751150131e+01,6.3114756346e-01,1.1764705926e-01
2.6812200928e+02,1.9827912748e-01,5.7259333134e-01,3.0473859310e+00,1.3779821396e+01,5.7377046347e-01,1.2605042756e-01
2.6814199829e+02,6.1362978071e-02,4.3567714095e-01,3.0641901493e+00,1.3779821396e+01,5.0819671154e-01,1.1764705926e-01
2.6816201782e+02,6.2153029442e+00,3.0643138289e-01,3.0806710720e+00,1.3779821396e+01,4.4262295961e-01,1.1764705926e-01
2.6818200684e+02,6.0902757645e+00,1.8907468021e-01,3.0965058804e+00,1.3779821396e+01,3.8524588943e-01,1.1764705926e-01
2.6820202637e+02,5.9675498009e+00,7.0567421615e-02,3.1116945744e+00,1.3779821396e+01,3.2786884904e-01,1.1764705926e-01
2.6822201538e+02,5.8544116020e+00,6.2417654991e+00,3.1255903244e+00,1.3779821396e+01,2.7868852019e-01,1.2605042756e-01
2.6824200439e+02,5.7439584732e+00,6.1420507431e+00,3.1404557228e+00,1.3779821396e+01,2.3770491779e-01,1.1764705926e-01
2.6826202393e+02,5.6346554756e+00,6.0480885506e+00,3.1543512344e+00,1.3779821396e+01,2.0491802692e-01,1.2605042756e-01
2.6828201294e+02,5.5322561264e+00,5.9545097351e+00,3.1666312218e+00,1.3779821396e+01,1.6393442452e-01,1.1764705926e-01
2.6830200195e+02,5.4363765717e+00,5.8674511909e+00,3.1782650948e+00,1.3779821396e+01,1.4754098654e-01,1.1764705926e-01
2.6832202148e+02,5.3420310020e+00,5.7892131805e+00,3.1889293194e+00,1.3779821396e+01,1.3114753366e-01,1.2605042756e-01
2.6834201050e+02,5.2484521866e+00,5.7167286873e+00,3.2005629539e+00,1.0597645760e+01,1.1475409567e-01,1.1764705926e-01
2.6836199951e+02,5.1510381699e+00,5.6442437172e+00,3.2109041214e+00,1.0597645760e+01,1.1475409567e-01,1.1764705926e-01
2.6838201904e+02,5.0513234138e+00,5.5709915161e+00,3.2215683460e+00,1.0597645760e+01,1.2295082211e-01,1.2605042756e-01
2.6840200806e+02,4.9443221092e+00,5.4981226921e+00,3.2322325706e+00,1.0597645760e+01,1.5573769808e-01,1.2605042756e-01
2.6842202759e+02,4.8323345184e+00,5.4287061691e+00,3.2422506809e+00,1.0597645760e+01,1.8852458894e-01,1.1764705926e-01
2.6844201660e+02,4.7184295654e+00,5.3623571396e+00,3.2525916100e+00,1.0597645760e+01,2.2131147981e-01,1.1764705926e-01
