1.2152000427e+01,4.6405749321e+00,2.7659363747e+00,-9.3963146210e+00,-7.2867870331e+00,5.1639342308e-01,9.2436976731e-02,0.0000000000e+00,4.2016801834e+00,6.9983234406e+00,1.5122170448e+01
1.2172000885e+01,4.4461312294e+00,2.6255683899e+00,-9.5880031586e+00,-7.0950984955e+00,5.1639342308e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.0180358887e+00,1.4056420326e+01
1.2192000389e+01,4.2578234673e+00,2.4871182442e+00,-9.2046260834e+00,-7.2867870331e+00,5.1639342308e-01,9.2436976731e-02,0.0000000000e+00,4.2016801834e+00,7.0383954048e+00,1.5091133118e+01
1.2212000847e+01,4.0649137497e+00,2.3413810730e+00,-1.0163307190e+01,-7.4785947800e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.0581073761e+00,1.5122287750e+01
1.2232000351e+01,3.8785238266e+00,2.2021639347e+00,-9.3961954117e+00,-6.9032907486e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.0784668922e+00,1.5398101807e+01
1.2252000809e+01,3.6879150867e+00,2.0610291958e+00,-9.5878839493e+00,-7.6702833176e+00,5.0819671154e-01,8.4033615887e-02,0.0000000000e+00,-4.2016801834e+00,7.0981798172e+00,1.5183121681e+01
1.2272000313e+01,3.5019085407e+00,1.9149084091e+00,-9.0126991272e+00,-6.7116618156e+00,5.2459013462e-01,9.2436976731e-02,4.0983557701e+00,0.0000000000e+00,7.1182160378e+00,1.4712600708e+01
1.2292000771e+01,3.3132174015e+00,1.7768417597e+00,-9.3961954117e+00,-6.7116022110e+00,5.2459013462e-01,8.4033615887e-02,0.0000000000e+00,-4.2016801834e+00,7.1379275322e+00,1.4945976257e+01
1.2312000275e+01,3.1264438629e+00,1.6314882040e+00,-9.2045068741e+00,-7.4786543846e+00,5.2459013462e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.1586098671e+00,1.5493239403e+01
1.2332000732e+01,2.9427382946e+00,1.4861346483e+00,-9.2045068741e+00,-7.2868466377e+00,5.1639342308e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.1799383163e+00,1.5492595673e+01
1.2372000694e+01,2.5806968212e+00,1.2027143240e+00,-9.2043876648e+00,-7.4786543846e+00,4.8360654712e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.2213029861e+00,1.5303483963e+01
1.2392000198e+01,2.3973748684e+00,1.0631135702e+00,-8.8208913803e+00,-6.3280463219e+00,4.6721312404e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.2403693199e+00,1.3853239059e+01
1.2432000160e+01,2.0215265751e+00,7.7892631292e-01,-9.9714994431e+00,-7.0950984955e+00,4.6721312404e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.2791485786e+00,1.4792214394e+01
1.2472000122e+01,1.6330221891e+00,4.9934124947e-01,-1.0163307190e+01,-7.0950984955e+00,4.9180328846e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.3185734749e+00,1.4945246696e+01
1.2492000580e+01,1.4385783672e+00,3.5207009315e-01,-9.9714994431e+00,-7.0950984955e+00,5.0000000000e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.3389329910e+00,1.5305150032e+01
1.2512001038e+01,1.2391486168e+00,2.1477042139e-01,-9.7797508240e+00,-6.7115797997e+00,5.0000000000e-01,9.2436976731e-02,-4.0983557701e+00,0.0000000000e+00,7.3592915535e+00,1.5303708076e+01
1.2532000542e+01,1.0470058918e+00,7.1334458888e-02,-9.9714994431e+00,-7.6703729630e+00,5.0819671154e-01,9.2436976731e-02,4.0983557701e+00,0.0000000000e+00,7.3802967072e+00,1.5030661583e+01
1.2552000999e+01,8.5102784634e-01,6.2099332809e+00,-9.3961954117e+00,-6.5197944641e+00,5.0000000000e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.4013018608e+00,1.5515041351e+01
1.2572000504e+01,6.6195315123e-01,6.0722503662e+00,-9.7797212601e+00,-7.0950984955e+00,5.0819671154e-01,9.2436976731e-02,4.0983557701e+00,0.0000000000e+00,7.4213385582e+00,1.5282736778e+01
1.2592000961e+01,4.6865975857e-01,5.9265131950e+00,-9.7797365189e+00,-7.0950984955e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.4404044151e+00,1.4991497040e+01
1.2612000465e+01,2.8188619018e-01,5.7834610939e+00,-9.2044467926e+00,-7.0948600769e+00,5.1639342308e-01,9.2436976731e-02,-4.0983557701e+00,0.0000000000e+00,7.4601178169e+00,1.3740192413e+01
1.2632000923e+01,8.7825760245e-02,5.6434764862e+00,-9.7797250748e+00,-7.2867870331e+00,5.2459013462e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.4798297882e+00,1.4795381546e+01
1.2652000427e+01,6.1823201180e+00,5.4939041138e+00,-9.9716186523e+00,-7.0950984955e+00,5.3278690577e-01,9.2436976731e-02,4.0983858109e+00,0.0000000000e+00,7.5005121231e+00,1.5399187088e+01
1.2672000885e+01,5.9924783707e+00,5.3546872139e+00,-9.0126991272e+00,-6.7114830017e+00,5.1639342308e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.5208711624e+00,1.5212080002e+01
1.2692000389e+01,5.8076224327e+00,5.2139358521e+00,-9.5880031586e+00,-7.6701641083e+00,5.0819671154e-01,8.4033615887e-02,0.0000000000e+00,-4.2016801834e+00,7.5412302017e+00,1.4942760468e+01
1.2712000847e+01,5.6200819016e+00,5.0666646957e+00,-9.2043876648e+00,-7.2867870331e+00,4.9180328846e-01,9.2436976731e-02,-4.0983557701e+00,0.0000000000e+00,7.5622353554e+00,1.6613042831e+01
1.2732000351e+01,5.4363765717e+00,4.9293646812e+00,-9.0126991272e+00,-7.0950984955e+00,4.9180328846e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.5813012123e+00,1.3940902710e+01
1.2752000809e+01,5.2492189407e+00,4.7870793343e+00,-1.0163545609e+01,-7.0950984955e+00,4.9180328846e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.6006908417e+00,1.4783196449e+01
1.2772000313e+01,5.0632128716e+00,4.6421093941e+00,-9.2043876648e+00,-6.9034099579e+00,4.9180328846e-01,9.2436976731e-02,-4.0983557701e+00,0.0000000000e+00,7.6197576523e+00,1.4857604980e+01
1.2792000771e+01,4.8729872704e+00,4.5051932335e+00,-9.7796916962e+00,-6.7114830017e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.6397929192e+00,1.3876554489e+01
1.2812000275e+01,4.6827621460e+00,4.3598399162e+00,-9.7796916962e+00,-7.2867870331e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.6588597298e+00,1.4854342461e+01
1.2832000732e+01,4.4921536446e+00,4.2179374695e+00,-9.3960762024e+00,-6.5200328827e+00,5.1639342308e-01,9.2436976731e-02,4.0983557701e+00,0.0000000000e+00,7.6785721779e+00,1.5030884743e+01
1.2852000237e+01,4.3023118973e+00,4.0798711777e+00,-9.5877647400e+00,-7.0950984955e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.6989312172e+00,1.3797466278e+01
1.2872000694e+01,4.1124701500e+00,3.9326000214e+00,-9.7796916962e+00,-7.6702833176e+00,5.0819671154e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.7179970741e+00,1.5212151527e+01
1.2892000198e+01,3.9210944176e+00,3.7926156521e+00,-9.2043876648e+00,-6.9032907486e+00,5.1639342308e-01,9.2436976731e-02,0.0000000000e+00,0.0000000000e+00,7.7377104759e+00,1.4768167496e+01
