# Time,Theta 1,Theta 2,Tape Position,Tape Speed,Tension Arm 1 Height,Tension Arm 2 Height
5.8432800293e+02,3.6119785309e+00,4.2344288826e+00,2.3322068787e+02,9.2249317169e+00,4.0983605385e-01,1.2605042756e-01
5.8434802246e+02,3.5452461243e+00,4.1515893936e+00,2.3323101807e+02,7.1331005096e+00,4.0163934231e-01,1.2605042756e-01
5.8436804199e+02,3.4792809486e+00,4.0675983429e+00,2.3324104309e+02,7.1510567665e+00,4.0983605385e-01,1.2605042756e-01
5.8438800049e+02,3.4121651649e+00,3.9801564217e+00,2.3325071716e+02,7.6527318954e+00,4.0983605385e-01,1.2605042756e-01
5.8440802002e+02,3.3423647881e+00,3.8930974007e+00,2.3326042175e+02,7.0558819771e+00,4.1803279519e-01,1.2605042756e-01
5.8442803955e+02,3.2725641727e+00,3.8106410503e+00,2.3326914978e+02,7.8256325722e+00,4.1803279519e-01,1.2605042756e-01
5.8444799805e+02,3.2039144039e+00,3.7281847000e+00,2.3327915955e+02,7.8020510674e+00,4.1803279519e-01,1.2605042756e-01
5.8446801758e+02,3.1356482506e+00,3.6426599026e+00,2.3328950500e+02,8.0388126373e+00,4.1803279519e-01,1.2605042756e-01
5.8448803711e+02,3.0685324669e+00,3.5540668964e+00,2.3329953003e+02,7.9761061668e+00,4.2622950673e-01,1.2605042756e-01
5.8450805664e+02,3.0002660751e+00,3.4677753448e+00,2.3330986023e+02,7.8951497078e+00,4.2622950673e-01,1.1764705926e-01
5.8452801514e+02,2.9304656982e+00,3.3860859871e+00,2.3331956482e+02,7.9139456749e+00,4.2622950673e-01,1.2605042756e-01
5.8454803467e+02,2.8606653214e+00,3.3024787903e+00,2.3332989502e+02,8.2349748611e+00,4.1803279519e-01,1.2605042756e-01
5.8456805420e+02,2.7943167686e+00,3.2154200077e+00,2.3334057617e+02,8.1039896011e+00,4.1803279519e-01,1.2605042756e-01
5.8458801270e+02,2.7291185856e+00,3.1264438629e+00,2.3335060120e+02,7.7294311523e+00,4.1803279519e-01,1.2605042756e-01
5.8460803223e+02,2.6643037796e+00,3.0432202816e+00,2.3336027527e+02,7.2037739754e+00,4.0163934231e-01,1.2605042756e-01
5.8462805176e+02,2.5968043804e+00,2.9599967003e+00,2.3337030029e+02,6.9860744476e+00,4.0163934231e-01,1.2605042756e-01
5.8464801025e+02,2.5281546116e+00,2.8763897419e+00,2.3338032532e+02,8.2352781296e+00,4.0163934231e-01,1.2605042756e-01
5.8466802979e+02,2.4606554508e+00,2.7877969742e+00,2.3339067078e+02,7.9945154190e+00,3.9344263077e-01,1.2605042756e-01
5.8468804932e+02,2.3943066597e+00,2.7018887997e+00,2.3340003967e+02,7.7933683395e+00,3.9344263077e-01,1.1764705926e-01
5.8470800781e+02,2.3283414841e+00,2.6186652184e+00,2.3340940857e+02,7.1336073875e+00,3.9344263077e-01,1.1764705926e-01
5.8472802734e+02,2.2619926929e+00,2.5369756222e+00,2.3341941833e+02,7.7323837280e+00,3.9344263077e-01,1.1764705926e-01
5.8474804688e+02,2.1941099167e+00,2.4518344402e+00,2.3342880249e+02,6.9861497879e+00,3.9344263077e-01,1.2605042756e-01
5.8476800537e+02,2.1231589317e+00,2.3636250496e+00,2.3343879700e+02,7.8527836800e+00,3.9344263077e-01,1.2605042756e-01
5.8478802490e+02,2.0522081852e+00,2.2796347141e+00,2.3344883728e+02,7.8528046608e+00,4.0163934231e-01,1.2605042756e-01
5.8480804443e+02,1.9831746817e+00,2.1975615025e+00,2.3345918274e+02,7.7321677208e+00,4.0163934231e-01,1.2605042756e-01
5.8482800293e+02,1.9149084091e+00,2.1143381596e+00,2.3346757507e+02,6.3066978455e+00,4.0983605385e-01,1.2605042756e-01
5.8484802246e+02,1.8451080322e+00,2.0261287689e+00,2.3347824097e+02,8.1558103561e+00,4.1803279519e-01,1.2605042756e-01
5.8486804199e+02,1.7726230621e+00,1.9379196167e+00,2.3348890686e+02,7.9250464439e+00,4.2622950673e-01,1.2605042756e-01
5.8488800049e+02,1.7005214691e+00,1.8539289236e+00,2.3349826050e+02,7.9667420387e+00,4.2622950673e-01,1.1764705926e-01
5.8490802002e+02,1.6295706034e+00,1.7714724541e+00,2.3350860596e+02,7.0078558922e+00,4.2622950673e-01,1.2605042756e-01
5.8492803955e+02,1.5590031147e+00,1.6851807833e+00,2.3352055359e+02,8.5495815277e+00,4.3442621827e-01,1.2605042756e-01
5.8494799805e+02,1.4895863533e+00,1.5935198069e+00,2.3353025818e+02,7.7136273384e+00,4.3442621827e-01,1.1764705926e-01
5.8496801758e+02,1.4190188646e+00,1.5056941509e+00,2.3354028320e+02,7.0836286545e+00,4.3442621827e-01,1.2605042756e-01
5.8498803711e+02,1.3469173908e+00,1.4201694727e+00,2.3355061340e+02,7.1630368233e+00,4.3442621827e-01,1.2605042756e-01
5.8500805664e+02,1.2755829096e+00,1.3346447945e+00,2.3356063843e+02,7.9391350746e+00,4.2622950673e-01,1.2605042756e-01
5.8502801514e+02,1.2069331408e+00,1.2437509298e+00,2.3357099915e+02,7.2308378220e+00,4.2622950673e-01,1.2605042756e-01
5.8504803467e+02,1.1394338608e+00,1.1524734497e+00,2.3358067322e+02,8.0791692734e+00,4.1803279519e-01,1.2605042756e-01
5.8506805420e+02,1.0719345808e+00,1.0654147863e+00,2.3359068298e+02,8.0787544250e+00,4.1803279519e-01,1.1764705926e-01
5.8508801270e+02,1.0013670921e+00,9.7950661182e-01,2.3360102844e+02,7.0729660988e+00,4.0983605385e-01,1.2605042756e-01
5.8510803223e+02,9.3079972267e-01,8.8976317644e-01,2.3361007690e+02,7.6842556000e+00,4.0983605385e-01,1.2605042756e-01
5.8512805176e+02,8.6099928617e-01,7.9695171118e-01,2.3361912537e+02,6.2968635559e+00,4.0163934231e-01,1.2605042756e-01
5.8514801025e+02,7.9196590185e-01,7.0835888386e-01,2.3362850952e+02,6.9846987724e+00,4.0163934231e-01,1.2605042756e-01
5.8516802979e+02,7.2254908085e-01,6.2206721306e-01,2.3363821411e+02,7.1016101837e+00,4.0163934231e-01,1.2605042756e-01
5.8518804932e+02,6.5313220024e-01,5.3347444534e-01,2.3364820862e+02,8.0318393707e+00,3.9344263077e-01,1.2605042756e-01
5.8520800781e+02,5.8026367426e-01,4.4066292048e-01,2.3365855408e+02,8.2344455719e+00,3.9344263077e-01,1.1764705926e-01
5.8522802734e+02,5.0701159239e-01,3.4823489189e-01,2.3366921997e+02,8.2341136932e+00,3.9344263077e-01,1.2605042756e-01
5.8524804688e+02,4.3491011858e-01,2.6079267263e-01,2.3367990112e+02,8.0382394791e+00,3.9344263077e-01,1.1764705926e-01
5.8526800537e+02,3.6357563734e-01,1.7411744595e-01,2.3369053650e+02,7.0625357628e+00,3.9344263077e-01,1.2605042756e-01
5.8528802490e+02,2.9300820827e-01,8.2456499338e-02,2.3370024109e+02,6.9245409966e+00,3.9344263077e-01,1.2605042756e-01
5.8530804443e+02,2.1937264502e-01,6.2728304863e+00,2.3371058655e+02,7.9752540588e+00,3.9344263077e-01,1.1764705926e-01
5.8532800293e+02,1.4535355568e-01,6.1834707260e+00,2.3372189331e+02,8.1023712158e+00,3.9344263077e-01,1.2605042756e-01
5.8534802246e+02,7.2485014796e-02,6.0975627899e+00,2.3373289490e+02,8.0617313385e+00,3.9344263077e-01,1.2605042756e-01
5.8536804199e+02,0.0000000000e+00,6.0074357986e+00,2.3374322510e+02,8.0887823105e+00,3.9344263077e-01,1.2605042756e-01
5.8538800049e+02,6.2118506432e+00,5.9146242142e+00,2.3375323486e+02,7.7053637505e+00,3.9344263077e-01,1.2605042756e-01
5.8540802002e+02,6.1397495270e+00,5.8237299919e+00,2.3376358032e+02,7.0968246460e+00,4.0163934231e-01,1.2605042756e-01
5.8542803955e+02,6.0664978027e+00,5.7374386787e+00,2.3377458191e+02,8.1017227173e+00,4.0163934231e-01,1.2605042756e-01
5.8544799805e+02,5.9947795868e+00,5.6503796577e+00,2.3378427124e+02,6.9205961227e+00,4.0163934231e-01,1.2605042756e-01
5.8546801758e+02,5.9242119789e+00,5.5575685501e+00,2.3379461670e+02,8.1026525497e+00,3.9344263077e-01,1.2605042756e-01
5.8548803711e+02,5.8555622101e+00,5.4662909508e+00,2.3380494690e+02,7.7911720276e+00,4.0163934231e-01,1.2605042756e-01
5.8550805664e+02,5.7861452103e+00,5.3799991608e+00,2.3381562805e+02,8.2338151932e+00,3.9344263077e-01,1.2605042756e-01
5.8552801514e+02,5.7151942253e+00,5.2944746017e+00,2.3382595825e+02,7.7909321785e+00,3.9344263077e-01,1.2605042756e-01
5.8554803467e+02,5.6434764862e+00,5.2043476105e+00,2.3383596802e+02,7.7908434868e+00,3.9344263077e-01,1.2605042756e-01
5.8556805420e+02,5.5732922554e+00,5.1107692719e+00,2.3384599304e+02,8.0384950638e+00,3.9344263077e-01,1.2605042756e-01
5.8558801270e+02,5.5042591095e+00,5.0229434967e+00,2.3385664368e+02,8.2335891724e+00,3.8524588943e-01,1.2605042756e-01
5.8560803223e+02,5.4363765717e+00,4.9374189377e+00,2.3386602783e+02,6.9225473404e+00,3.8524588943e-01,1.2605042756e-01
5.8562805176e+02,5.3669595718e+00,4.8511271477e+00,2.3387670898e+02,8.0761423111e+00,3.7704917789e-01,1.2605042756e-01
5.8564801025e+02,5.2952413559e+00,4.7594661713e+00,2.3388639832e+02,7.1167263985e+00,3.8524588943e-01,1.2605042756e-01
5.8566802979e+02,5.2216057777e+00,4.6701059341e+00,2.3389640808e+02,6.9236965179e+00,3.8524588943e-01,1.1764705926e-01
5.8568804932e+02,5.1506547928e+00,4.5853486061e+00,2.3390609741e+02,7.7923974991e+00,3.8524588943e-01,1.2605042756e-01
5.8570800781e+02,5.0808544159e+00,4.5013580322e+00,2.3391676331e+02,7.1361141205e+00,3.8524588943e-01,1.2605042756e-01
5.8572802734e+02,5.0110545158e+00,4.4142990112e+00,2.3392677307e+02,7.8072381020e+00,4.0163934231e-01,1.2605042756e-01
5.8574804688e+02,4.9389529228e+00,4.3245558739e+00,2.3393710327e+02,8.0777511597e+00,3.9344263077e-01,1.2605042756e-01
5.8576800537e+02,4.8660840988e+00,4.2386479378e+00,2.3394747925e+02,8.0798873901e+00,4.0163934231e-01,1.2605042756e-01
5.8578802490e+02,4.7947497368e+00,4.1561908722e+00,2.3395811462e+02,7.8522901535e+00,4.1803279519e-01,1.1764705926e-01
5.8580804443e+02,4.7249493599e+00,4.0725841522e+00,2.3396846008e+02,7.2427988052e+00,4.1803279519e-01,1.2605042756e-01
5.8582800293e+02,4.6551489830e+00,3.9832243919e+00,2.3397784424e+02,7.6878395081e+00,4.2622950673e-01,1.2605042756e-01
5.8584802246e+02,4.5861153603e+00,3.8961656094e+00,2.3398783875e+02,7.0342092514e+00,4.3442621827e-01,1.2605042756e-01
5.8586804199e+02,4.5151648521e+00,3.8129420280e+00,2.3399723816e+02,6.9255423546e+00,4.3442621827e-01,1.2605042756e-01
5.8588800049e+02,4.4442133904e+00,3.7297186852e+00,2.3400692749e+02,7.7804632187e+00,4.3442621827e-01,1.1764705926e-01
5.8590802002e+02,4.3755636215e+00,3.6430435181e+00,2.3401692200e+02,8.3710889816e+00,4.3442621827e-01,1.2605042756e-01
5.8592803955e+02,4.3095984459e+00,3.5525329113e+00,2.3402662659e+02,6.8436141014e+00,4.2622950673e-01,1.2605042756e-01
5.8594799805e+02,4.2432503700e+00,3.4654743671e+00,2.3403633118e+02,7.7416009903e+00,4.2622950673e-01,1.2605042756e-01
5.8596600342e+02,4.1830377579e+00,3.3899209499e+00,2.3404570007e+02,7.1838974953e+00,4.1803279519e-01,1.2605042756e-01
5.8598602295e+02,4.1136202812e+00,3.3055469990e+00,2.3405570984e+02,7.9756360054e+00,4.1803279519e-01,1.1764705926e-01
5.8600604248e+02,4.0457377434e+00,3.2158036232e+00,2.3406573486e+02,7.8513908386e+00,4.0983605385e-01,1.2605042756e-01
5.8602600098e+02,3.9797728062e+00,3.1260602474e+00,2.3407543945e+02,7.1334505081e+00,4.0983605385e-01,1.2605042756e-01
5.8604602051e+02,3.9141910076e+00,3.0401520729e+00,2.3408576965e+02,7.2899622917e+00,3.9344263077e-01,1.2605042756e-01
5.8606604004e+02,3.8493762016e+00,2.9573121071e+00,2.3409611511e+02,8.0602064133e+00,4.0163934231e-01,1.2605042756e-01
5.8608599854e+02,3.7834112644e+00,2.8717873096e+00,2.3410549927e+02,6.9857263565e+00,3.9344263077e-01,1.2605042756e-01
5.8610601807e+02,3.7143776417e+00,2.7824275494e+00,2.3411550903e+02,7.0341711044e+00,3.9344263077e-01,1.1764705926e-01
5.8612603760e+02,3.6445775032e+00,2.6953690052e+00,2.3412553406e+02,7.2645621300e+00,3.8524588943e-01,1.2605042756e-01
5.8614605713e+02,3.5770781040e+00,2.6129124165e+00,2.3413552856e+02,7.9405431747e+00,3.8524588943e-01,1.2605042756e-01
5.8616601562e+02,3.5107293129e+00,2.5296888351e+00,2.3414523315e+02,7.7392482758e+00,3.8524588943e-01,1.2605042756e-01
5.8618603516e+02,3.4443805218e+00,2.4430134296e+00,2.3415621948e+02,8.1695966721e+00,3.8524588943e-01,1.2605042756e-01
5.8620605469e+02,3.3757307529e+00,2.3551878929e+00,2.3416624451e+02,7.1585035324e+00,3.9344263077e-01,1.2605042756e-01
5.8622601318e+02,3.3055469990e+00,2.2708137035e+00,2.3417594910e+02,6.8904848099e+00,3.9344263077e-01,1.2605042756e-01
5.8624603271e+02,3.2368972301e+00,2.1883571148e+00,2.3418659973e+02,8.1951847076e+00,3.9344263077e-01,1.2605042756e-01
5.8626605225e+02,3.1690142155e+00,2.1035997868e+00,2.3419660950e+02,7.0661716461e+00,3.8524588943e-01,1.2605042756e-01
5.8628601074e+02,3.1011316776e+00,2.0142397881e+00,2.3420761108e+02,8.0877704620e+00,3.8524588943e-01,1.2605042756e-01
5.8630603027e+02,3.0336322784e+00,1.9264140129e+00,2.3421795654e+02,8.0300045013e+00,3.9344263077e-01,1.2605042756e-01
5.8632604980e+02,2.9653661251e+00,1.8424235582e+00,2.3422859192e+02,8.2356634140e+00,3.8524588943e-01,1.2605042756e-01
5.8634600830e+02,2.8951821327e+00,1.7595834732e+00,2.3423863220e+02,6.9615616798e+00,3.8524588943e-01,1.1764705926e-01
5.8636602783e+02,2.8265321255e+00,1.6732916832e+00,2.3424832153e+02,7.0217828751e+00,3.7704917789e-01,1.2605042756e-01
5.8638604736e+02,2.7605669498e+00,1.5831648111e+00,2.3425833130e+02,8.0567808151e+00,3.7704917789e-01,1.2605042756e-01
5.8640600586e+02,2.6953690052e+00,1.4976401329e+00,2.3426901245e+02,8.1035041809e+00,3.7704917789e-01,1.2605042756e-01
5.8642602539e+02,2.6290202141e+00,1.4148001671e+00,2.3427870178e+02,7.2269721031e+00,3.7704917789e-01,1.2605042756e-01
5.8644604492e+02,2.5592195988e+00,1.3311930895e+00,2.3428903198e+02,7.9595885277e+00,3.7704917789e-01,1.2605042756e-01
5.8646600342e+02,2.4905698299e+00,1.2433674335e+00,2.3429841614e+02,7.7245321274e+00,3.7704917789e-01,1.2605042756e-01
5.8648602295e+02,2.4230706692e+00,1.1555415392e+00,2.3430746460e+02,7.0833268166e+00,3.6885246634e-01,1.2605042756e-01
5.8650604248e+02,2.3559548855e+00,1.0723180771e+00,2.3431716919e+02,6.9858651161e+00,3.6885246634e-01,1.2605042756e-01
5.8652600098e+02,2.2896060944e+00,9.9024510384e-01,2.3432749939e+02,8.2348985672e+00,3.6885246634e-01,1.2605042756e-01
5.8654602051e+02,2.2224903107e+00,9.0587103367e-01,2.3433750916e+02,7.9038567543e+00,3.6885246634e-01,1.2605042756e-01
5.8656604004e+02,2.1515393257e+00,8.1727820635e-01,2.3434719849e+02,7.0570030212e+00,3.7704917789e-01,1.2605042756e-01
5.8658599854e+02,2.0798215866e+00,7.3252058029e-01,2.3435659790e+02,6.7232370377e+00,3.7704917789e-01,1.2605042756e-01
5.8660601807e+02,2.0088706017e+00,6.5044754744e-01,2.3436660767e+02,7.2081956863e+00,3.8524588943e-01,1.2605042756e-01
5.8662603760e+02,1.9402205944e+00,5.6799107790e-01,2.3437693787e+02,8.2354764938e+00,3.8524588943e-01,1.2605042756e-01
5.8664605713e+02,1.8704203367e+00,4.8169937730e-01,2.3438726807e+02,7.1551365852e+00,3.8524588943e-01,1.2605042756e-01
5.8666601562e+02,1.7987022400e+00,3.9233952761e-01,2.3439697266e+02,7.0260810852e+00,3.9344263077e-01,1.2605042756e-01
5.8668603516e+02,1.7250666618e+00,3.0719840527e-01,2.3440731812e+02,8.0509576797e+00,3.9344263077e-01,1.2605042756e-01
5.8670605469e+02,1.6529653072e+00,2.2512543201e-01,2.3441767883e+02,8.0395116806e+00,4.0163934231e-01,1.2605042756e-01
5.8672601318e+02,1.5820143223e+00,1.4036780596e-01,2.3442735291e+02,7.0343751907e+00,4.0983605385e-01,1.2605042756e-01
5.8674603271e+02,1.5106798410e+00,5.1007974893e-02,2.3443672180e+02,6.9385972023e+00,4.1803279519e-01,1.2605042756e-01
5.8676605225e+02,1.4393453598e+00,6.2456007004e+00,2.3444642639e+02,7.7162604332e+00,4.1803279519e-01,1.1764705926e-01
5.8678601074e+02,1.3660933971e+00,6.1619935036e+00,2.3445675659e+02,8.2346258163e+00,4.2622950673e-01,1.2605042756e-01
5.8680603027e+02,1.2924578190e+00,6.0780034065e+00,2.3446708679e+02,7.2254109383e+00,4.3442621827e-01,1.2605042756e-01
5.8682604980e+02,1.2218903303e+00,5.9909443855e+00,2.3447711182e+02,7.7437596321e+00,4.4262295961e-01,1.2605042756e-01
5.8684600830e+02,1.1532404423e+00,5.9000506401e+00,2.3448649597e+02,7.8458805084e+00,4.4262295961e-01,1.2605042756e-01
5.8688604736e+02,1.0132561922e+00,5.7286176682e+00,2.3450685120e+02,8.0798091888e+00,4.3442621827e-01,1.2605042756e-01
5.8690600586e+02,9.4115471840e-01,5.6423258781e+00,2.3451620483e+02,6.9228110313e+00,4.4262295961e-01,1.1764705926e-01
5.8692602539e+02,8.7097078562e-01,5.5510487556e+00,2.3452622986e+02,7.1745715141e+00,4.3442621827e-01,1.2605042756e-01
5.8694604492e+02,8.0155396461e-01,5.4613051414e+00,2.3453755188e+02,9.0902585983e+00,4.3442621827e-01,1.2605042756e-01
5.8696600342e+02,7.3290407658e-01,5.3750133514e+00,2.3454756165e+02,7.2352118492e+00,4.3442621827e-01,1.2605042756e-01
5.8698602295e+02,6.6348719597e-01,5.2891054153e+00,2.3455758667e+02,7.0811762810e+00,4.2622950673e-01,1.2605042756e-01
5.8700604248e+02,5.9291976690e-01,5.1982111931e+00,2.3456759644e+02,7.8992166519e+00,4.2622950673e-01,1.2605042756e-01
5.8702600098e+02,5.1966774464e-01,5.1050162315e+00,2.3457795715e+02,7.1331267357e+00,4.2622950673e-01,1.2605042756e-01
5.8704602051e+02,4.4833329320e-01,5.0164237022e+00,2.3458795166e+02,7.7307505608e+00,4.2622950673e-01,1.2605042756e-01
5.8706604004e+02,3.7814936042e-01,4.9301314354e+00,2.3459829712e+02,7.0828738213e+00,4.2622950673e-01,1.2605042756e-01
5.8708599854e+02,3.0873247981e-01,4.8419222832e+00,2.3460896301e+02,7.9128751755e+00,4.2622950673e-01,1.2605042756e-01
5.8710601807e+02,2.3663099110e-01,4.7487273216e+00,2.3461964417e+02,8.1681871414e+00,4.2622950673e-01,1.2605042756e-01
5.8712603760e+02,1.6376245022e-01,4.6574501991e+00,2.3462963867e+02,7.1527009010e+00,4.2622950673e-01,1.2605042756e-01
5.8714605713e+02,9.1660946608e-02,4.5711584091e+00,2.3464031982e+02,7.9515666962e+00,4.2622950673e-01,1.2605042756e-01
5.8716601562e+02,2.0710004494e-02,4.4840998650e+00,2.3465162659e+02,8.0975503922e+00,4.2622950673e-01,1.2605042756e-01
5.8718603516e+02,6.2333283424e+00,4.3932056427e+00,2.3466261292e+02,8.0717620850e+00,4.2622950673e-01,1.2605042756e-01
5.8720605469e+02,6.1635274887e+00,4.3007779121e+00,2.3467294312e+02,8.0781440735e+00,4.2622950673e-01,1.2605042756e-01
5.8722601318e+02,6.0918097496e+00,4.2129521370e+00,2.3468328857e+02,7.7060427666e+00,4.2622950673e-01,1.2605042756e-01
5.8724603271e+02,6.0200915337e+00,4.1270442009e+00,2.3469297791e+02,6.7977857590e+00,4.1803279519e-01,1.2605042756e-01
5.8726605225e+02,5.9502916336e+00,4.0373005867e+00,2.3470332336e+02,7.0756616592e+00,4.1803279519e-01,1.2605042756e-01
5.8728601074e+02,5.8820252419e+00,3.9448726177e+00,2.3471334839e+02,8.0089387894e+00,4.1803279519e-01,1.2605042756e-01
5.8732604980e+02,5.7447252274e+00,3.7703714371e+00,2.3473338318e+02,6.7977662086e+00,4.0983605385e-01,1.2605042756e-01
5.8734600830e+02,5.6733908653e+00,3.6829292774e+00,2.3474340820e+02,6.8909091949e+00,4.0163934231e-01,1.2605042756e-01
5.8736602783e+02,5.6035904884e+00,3.5901176929e+00,2.3475277710e+02,7.7648382187e+00,3.9344263077e-01,1.1764705926e-01
5.8738604736e+02,5.5345573425e+00,3.4984567165e+00,2.3476246643e+02,7.1334505081e+00,3.9344263077e-01,1.2605042756e-01
5.8740600586e+02,5.4662909508e+00,3.4125485420e+00,2.3477345276e+02,7.2354364395e+00,3.9344263077e-01,1.2605042756e-01
5.8742602539e+02,5.3976411819e+00,3.3266403675e+00,2.3478314209e+02,7.9262442589e+00,3.8524588943e-01,1.2605042756e-01
5.8744604492e+02,5.3282241821e+00,3.2376642227e+00,2.3479318237e+02,7.0389189720e+00,3.8524588943e-01,1.1764705926e-01
5.8746600342e+02,5.2561225891e+00,3.1452362537e+00,2.3480317688e+02,7.0634140968e+00,3.8524588943e-01,1.2605042756e-01
5.8748602295e+02,5.1847882271e+00,3.0581774712e+00,2.3481350708e+02,7.7562117577e+00,3.8524588943e-01,1.2605042756e-01
5.8750604248e+02,5.1149878502e+00,2.9730362892e+00,2.3482354736e+02,7.1336598396e+00,3.8524588943e-01,1.2605042756e-01
5.8752600098e+02,5.0463376045e+00,2.8871281147e+00,2.3483389282e+02,6.9844975471e+00,3.9344263077e-01,1.1764705926e-01
5.8754602051e+02,4.9757704735e+00,2.7966177464e+00,2.3484391785e+02,7.1951122284e+00,3.9344263077e-01,1.2605042756e-01
5.8756604004e+02,4.9036688805e+00,2.7080249786e+00,2.3485455322e+02,7.9752259254e+00,3.9344263077e-01,1.2605042756e-01
5.8758599854e+02,4.8323345184e+00,2.6232674122e+00,2.3486329651e+02,6.8905377388e+00,3.9344263077e-01,1.2605042756e-01
5.8760601807e+02,4.7625341415e+00,2.5381262302e+00,2.3487394714e+02,8.2344331741e+00,4.0163934231e-01,1.2605042756e-01
5.8762603760e+02,4.6931171417e+00,2.4503004551e+00,2.3488398743e+02,7.9760017395e+00,3.9344263077e-01,1.2605042756e-01
5.8764605713e+02,4.6240839958e+00,2.3590230942e+00,2.3489463806e+02,7.9751334190e+00,4.0163934231e-01,1.1764705926e-01
5.8766601562e+02,4.5542836189e+00,2.2723479271e+00,2.3490562439e+02,8.2472066879e+00,4.0983605385e-01,1.2605042756e-01
5.8768603516e+02,4.4833326340e+00,2.1868231297e+00,2.3491468811e+02,6.9127202034e+00,4.0163934231e-01,1.2605042756e-01
5.8770605469e+02,4.4127650261e+00,2.1001479626e+00,2.3492501831e+02,6.9229836464e+00,3.9344263077e-01,1.2605042756e-01
5.8772601318e+02,4.3456492424e+00,2.0081036091e+00,2.3493502808e+02,8.0695447922e+00,3.9344263077e-01,1.2605042756e-01
5.8774603271e+02,4.2800679207e+00,1.9183601141e+00,2.3494602966e+02,8.3542938232e+00,3.8524588943e-01,1.2605042756e-01
5.8776605225e+02,4.2137193680e+00,1.8328354359e+00,2.3495635986e+02,7.8071179390e+00,3.7704917789e-01,1.2605042756e-01
5.8778601074e+02,4.1454529762e+00,1.7473108768e+00,2.3496636963e+02,7.9236540794e+00,3.7704917789e-01,1.1764705926e-01
5.8780603027e+02,4.0764193535e+00,1.6575673819e+00,2.3497576904e+02,6.7080969810e+00,3.6885246634e-01,1.2605042756e-01
5.8782604980e+02,4.0089201927e+00,1.5662900209e+00,2.3498674011e+02,9.4678211212e+00,3.6065572500e-01,1.2605042756e-01
5.8784600830e+02,3.9429550171e+00,1.4796148539e+00,2.3499740601e+02,9.1100683212e+00,3.6065572500e-01,1.2605042756e-01
5.8786602783e+02,3.8781402111e+00,1.3960077763e+00,2.3500805664e+02,8.4406213760e+00,3.5245901346e-01,1.2605042756e-01
5.8788604736e+02,3.8129420280e+00,1.3108667135e+00,2.3501776123e+02,8.1685190201e+00,3.4426230192e-01,1.2605042756e-01
5.8790600586e+02,3.7450592518e+00,1.2211232185e+00,2.3502842712e+02,6.2546505928e+00,3.4426230192e-01,1.2605042756e-01
5.8792602539e+02,3.6752588749e+00,1.1340645552e+00,2.3503781128e+02,7.6946859360e+00,3.3606556058e-01,1.2605042756e-01
5.8794604492e+02,3.6058421135e+00,1.0512244701e+00,2.3504751587e+02,6.9861955643e+00,3.4426230192e-01,1.2605042756e-01
5.8796600342e+02,3.5387263298e+00,9.6915155649e-01,2.3505752563e+02,7.9144353867e+00,3.3606556058e-01,1.2605042756e-01
5.8798602295e+02,3.4719941616e+00,8.8401037455e-01,2.3506755066e+02,8.1032848358e+00,3.4426230192e-01,1.2605042756e-01
5.8800604248e+02,3.4033443928e+00,7.9733520746e-01,2.3507722473e+02,7.0349235535e+00,3.4426230192e-01,1.2605042756e-01
5.8802600098e+02,3.3320097923e+00,7.1334463358e-01,2.3508692932e+02,7.8526501656e+00,3.5245901346e-01,1.2605042756e-01
5.8804602051e+02,3.2614424229e+00,6.3318926096e-01,2.3509596252e+02,7.1490797997e+00,3.6065572500e-01,1.2605042756e-01
5.8806604004e+02,3.1916418076e+00,5.5111628771e-01,2.3510630798e+02,8.1035556793e+00,3.6885246634e-01,1.2605042756e-01
5.8808599854e+02,3.1222250462e+00,4.6559160948e-01,2.3511567688e+02,6.8448896408e+00,3.7704917789e-01,1.2605042756e-01
5.8810601807e+02,3.0535752773e+00,3.7891638279e-01,2.3512602234e+02,8.0269422531e+00,3.7704917789e-01,1.1764705926e-01
5.8812603760e+02,2.9837749004e+00,2.9645988345e-01,2.3513668823e+02,8.1039333344e+00,3.8524588943e-01,1.2605042756e-01
5.8814605713e+02,2.9124403000e+00,2.1707153320e-01,2.3514701843e+02,7.7923712730e+00,3.9344263077e-01,1.2605042756e-01
5.8818603516e+02,2.7751407623e+00,4.6789269894e-02,2.3516674805e+02,7.9141550064e+00,3.9344263077e-01,1.2605042756e-01
5.8820605469e+02,2.7095589638e+00,6.2448339462e+00,2.3517645264e+02,7.1939291954e+00,4.0163934231e-01,1.2605042756e-01
5.8822601318e+02,2.6416761875e+00,6.1635274887e+00,2.3518774414e+02,8.3999691010e+00,4.0163934231e-01,1.2605042756e-01
5.8824603271e+02,2.5726430416e+00,6.0826053619e+00,2.3519807434e+02,8.0774202347e+00,4.0163934231e-01,1.2605042756e-01
5.8826605225e+02,2.5032260418e+00,5.9989981651e+00,2.3520745850e+02,6.9237904549e+00,4.0983605385e-01,1.2605042756e-01
5.8828601074e+02,2.4357266426e+00,5.9111723900e+00,2.3521714783e+02,7.8521952629e+00,4.0163934231e-01,1.2605042756e-01
5.8830603027e+02,2.3689944744e+00,5.8260312080e+00,2.3522749329e+02,7.1882719994e+00,4.0163934231e-01,1.2605042756e-01
5.8832604980e+02,2.3030292988e+00,5.7451086044e+00,2.3523719788e+02,7.7928204536e+00,4.0163934231e-01,1.2605042756e-01
5.8834600830e+02,2.2362971306e+00,5.6630358696e+00,2.3524752808e+02,7.0344009399e+00,4.0163934231e-01,1.2605042756e-01
