266.4060,0.1917,0.0000,0.0000,0.1512,0.0000
266.4260,0.0000,0.0000,0.1917,0.1596,0.0000
266.4460,0.0000,0.0000,0.0000,0.1512,0.0000
266.4660,0.0000,0.0000,0.0000,0.1512,0.0000
266.4860,0.0000,0.0000,0.0000,0.1596,0.0000
266.5060,0.0000,0.0000,0.0000,0.1512,0.0000
266.5260,0.0000,0.0081,0.1917,0.1512,0.0000
266.5460,0.1917,0.0081,0.0000,0.1596,0.0000
266.5660,0.0000,0.0000,0.0000,0.1596,0.0000
266.5859,-0.1917,0.0000,0.0000,0.1512,0.0000
266.6060,-0.1917,0.0000,0.0000,0.1596,0.0000
266.6260,0.0000,0.0000,0.0000,0.1512,0.0000
266.6460,0.0000,0.0000,0.0000,0.1596,0.0000
266.6660,0.1917,0.0000,0.0000,0.1512,0.0000
266.6860,-0.1917,0.0000,0.1917,0.1512,0.0000
266.7060,0.0000,0.0000,0.0000,0.1596,0.0000
266.7260,0.1917,0.0081,0.0000,0.1512,0.0000
266.7460,0.0000,0.0000,0.0000,0.1512,0.0000
266.7660,0.0000,0.0000,0.1917,0.1512,0.0000
266.7860,0.0000,0.0000,0.0000,0.1596,0.0000
266.8059,0.0000,0.0000,0.0000,0.1512,0.0000
266.8260,-0.1917,0.0000,0.0000,0.1512,0.0000
266.8460,0.0000,0.0000,0.0000,0.1512,0.0000
266.8660,0.1917,0.0000,0.0000,0.1596,0.0000
266.8860,0.0000,0.0000,0.0000,0.1596,0.0000
266.9060,0.1917,0.0000,0.0000,0.1596,0.0000
266.9260,0.0000,0.0000,0.0000,0.1596,0.0000
266.9460,-0.1917,0.0081,0.0000,0.1596,0.0000
266.9660,0.0000,0.0000,0.0000,0.1512,0.0000
266.9860,0.0000,0.0000,0.0000,0.1512,0.0000
267.0060,-0.1917,0.0000,0.0000,0.1596,0.0000
267.0260,0.0000,0.0000,0.0000,0.1512,0.0000
267.0460,0.0000,0.0000,0.0000,0.1512,0.0000
267.0660,0.0000,0.0000,0.0000,0.1512,0.0000
267.0859,0.0000,0.0000,0.1917,0.1512,0.0000
267.1060,0.0000,0.0000,0.0000,0.1596,0.0000
267.1260,0.0000,0.0081,0.0000,0.1512,0.0000
267.1460,0.0000,0.0000,0.1917,0.1596,0.0000
267.1660,-0.1917,0.0000,0.1917,0.1512,0.0000
267.1860,0.0000,0.0000,-0.1917,0.1512,0.0000
267.2040,0.0000,0.0000,0.0000,0.1512,0.0000
267.2239,0.0000,0.0000,-0.1917,0.1512,0.0000
267.2440,0.0000,0.0000,0.0000,0.1596,0.0000
267.2640,0.0000,0.0000,0.0000,0.1596,0.0000
267.2840,0.0000,0.0000,0.0000,0.1512,0.0000
267.3040,0.0000,0.0000,0.0000,0.1596,0.0000
267.3240,-0.1917,0.0000,0.0000,0.1596,0.0000
267.3440,-0.1917,0.0000,0.0000,0.1596,0.0000
267.3640,0.0000,0.0000,0.0000,0.1512,0.0000
267.3840,0.0000,0.0081,0.0000,0.1596,0.0000
267.4040,0.0000,0.0000,0.0000,0.1512,0.0000
267.4240,0.0000,0.0000,0.0000,0.1512,0.0000
267.4440,0.0000,0.0000,0.0000,0.1512,0.0000
267.4640,-0.1917,0.0000,0.0000,0.1512,0.0000
267.4840,0.1917,0.0000,0.0000,0.1512,0.0000
267.5039,0.0000,0.0000,0.0000,0.1596,0.0000
267.5240,0.1917,0.0000,0.0000,0.1512,0.0000
267.5440,0.1917,0.0000,0.0000,0.1596,0.0000
267.5640,-0.1917,0.0000,-0.1917,0.1596,0.0000
267.5840,0.0000,0.0000,0.0000,0.1512,0.0000
267.6040,0.1917,0.0081,0.0000,0.1596,0.0000
267.6240,-0.1917,0.0000,0.0000,0.1512,0.0000
267.6440,0.0000,0.0000,0.0000,0.1512,0.0000
267.6640,0.0000,0.0000,0.0000,0.1596,0.0000
267.6840,-0.1917,0.0000,0.0000,0.1512,0.0000
267.7040,-0.1917,0.0000,-0.1917,0.1596,0.0000
267.7239,0.0000,0.0000,0.0000,0.1512,0.0000
267.7440,0.0000,0.0000,0.0000,0.1596,0.0000
267.7640,0.0000,0.0000,0.0000,0.1596,0.0000
267.7840,0.0000,0.0000,0.0000,0.1596,0.0000
267.8040,-0.1917,0.0000,0.0000,0.1512,0.0000
267.8240,0.0000,0.0000,0.0000,0.1512,0.0000
267.8440,-0.1917,0.0000,0.0000,0.1512,0.0000
267.8640,0.0000,0.0000,0.0000,0.1596,-0.0338
267.8840,0.0000,0.0000,0.0000,0.1512,-0.0937
267.9040,0.0000,0.0000,0.0000,0.1596,-0.0782
267.9240,0.1917,0.0081,-0.1917,0.1512,0.0287
267.9440,0.0000,0.0000,0.0000,0.1596,0.2456
267.9640,0.0000,0.0081,0.0000,0.1596,0.4868
267.9840,0.0000,0.0081,0.1917,0.1596,0.7305
268.0039,0.1917,0.0000,0.0000,0.1512,0.9621
268.0240,0.0000,0.0000,0.0000,0.1512,1.1914
268.0440,0.0000,0.0000,0.0000,0.1512,1.4160
268.0640,0.0000,0.0000,0.0000,0.1596,1.6432
268.0840,0.0000,0.0081,0.0000,0.1512,1.8633
268.1040,0.1917,0.0000,0.0000,0.1596,2.0788
268.1240,0.0000,0.0000,0.0000,0.1512,2.2849
268.1440,0.0000,0.0000,0.0000,0.1512,2.4865
268.1640,0.1917,0.0000,0.0000,0.1512,2.6934
268.1840,0.0000,0.0000,0.0000,0.1596,2.8982
268.2040,0.0000,0.0000,0.0000,0.1596,3.0889
268.2239,0.0000,0.0000,0.0000,0.1596,3.2801
268.2440,0.0000,0.0000,0.0000,0.1512,3.4598
268.2640,0.1917,0.0000,0.0000,0.1512,3.6401
268.2840,-0.1917,0.0000,0.0000,0.1596,3.8210
268.3040,-0.1917,0.0000,0.0000,0.1596,3.9978
268.3240,0.0000,0.0000,0.0000,0.1512,4.1703
268.3440,0.0000,0.0081,0.0000,0.1512,4.3339
268.3640,0.0000,0.0000,0.0000,0.1596,4.4958
268.3840,0.0000,0.0081,0.0000,0.1512,4.6561
268.4040,0.0000,0.0081,0.0000,0.1512,4.8100
268.4240,0.0000,0.0081,0.1917,0.1596,4.9672
268.4440,0.0000,0.0000,0.0000,0.1512,5.1156
268.4640,0.0000,0.0000,0.0000,0.1512,5.2577
268.4840,0.1917,0.0000,0.0000,0.1596,5.4008
268.5039,0.0000,0.0081,0.0000,0.1596,5.5449
268.5240,-0.1917,0.0081,0.0000,0.1512,5.6851
268.5440,0.0000,0.0000,0.0000,0.1512,5.8288
268.5640,0.1917,0.0000,0.0000,0.1596,5.9589
268.5840,0.0000,0.0081,0.0000,0.1512,6.0805
268.6040,0.0000,0.0000,0.1917,0.1596,6.2010
268.6240,0.0000,0.0000,0.0000,0.1596,6.3226
268.6440,0.0000,0.0000,0.0000,0.1596,6.4430
268.6640,-0.1917,0.0000,-0.1917,0.1512,6.5550
268.6840,0.1917,0.0000,0.0000,0.1596,6.6659
268.7040,0.0000,0.0000,0.0000,0.1512,6.7708
268.7239,-0.1917,0.0000,0.0000,0.1512,6.8844
268.7440,0.0000,0.0081,0.0000,0.1512,6.9920
268.7640,-0.1917,0.0000,0.0000,0.1596,7.0913
268.7840,0.0000,0.0000,0.0000,0.1596,7.1920
268.8040,0.0000,0.0000,0.0000,0.1596,7.2868
268.8240,0.1917,0.0000,0.0000,0.1596,7.3832
268.8440,0.0000,0.0000,0.0000,0.1596,7.4713
268.8640,0.1917,0.0000,0.0000,0.1512,7.5514
268.8840,-0.1917,0.0000,0.0000,0.1512,7.6306
268.9040,0.1917,0.0081,0.0000,0.1512,7.7163
268.9240,0.0000,0.0000,0.0000,0.1596,7.7939
268.9440,-0.1917,0.0081,0.0000,0.1512,7.8707
268.9640,0.0000,0.0000,0.0000,0.1512,7.8912
268.9840,0.0000,0.0000,0.0000,0.1596,7.7933
269.0039,0.0000,0.0000,0.0000,0.1596,7.6602
269.0240,0.0000,0.0000,0.0000,0.1512,7.4946
269.0440,0.1917,0.0000,0.0000,0.1512,7.2486
269.0640,0.0000,0.0081,-0.1917,0.1596,6.9255
269.0840,0.0000,0.0000,0.0000,0.1596,6.5984
269.1040,0.0000,0.0000,0.0000,0.1596,6.2721
269.1240,-0.1917,0.0000,0.0000,0.1596,5.9491
269.1440,0.0000,0.0000,0.0000,0.1512,5.6389
269.1640,0.0000,0.0000,0.0000,0.1596,5.3343
269.1840,0.0000,0.0000,0.0000,0.1512,5.0254
269.2040,0.1917,0.0000,0.0000,0.1512,4.7293
269.2239,0.1917,0.0000,0.0000,0.1512,4.4337
269.2440,0.0000,0.0000,0.0000,0.1596,4.1507
269.2640,-0.1917,0.0000,0.0000,0.1512,3.8753
269.2840,0.0000,0.0000,0.0000,0.1596,3.5955
269.3040,-0.1917,0.0081,0.0000,0.1596,3.3281
269.3240,0.0000,0.0000,0.0000,0.1596,3.0633
269.3440,0.1917,0.0000,0.0000,0.1512,2.8012
269.3640,-0.1917,0.0000,0.0000,0.1512,2.5369
