1.8499801636e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,5.0420168787e-02,0.0000000000e+00,-4.2016801834e+00,1.0807394028e+01,0.0000000000e+00
1.8507800293e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,-1.9174814224e-01,-0.0000000000e+00,5.0420168787e-02,-4.0983605385e+00,0.0000000000e+00,1.0807394028e+01,0.0000000000e+00
1.8509800720e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,5.0420168787e-02,0.0000000000e+00,0.0000000000e+00,1.0807394028e+01,0.0000000000e+00
1.8513801575e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,5.0420168787e-02,0.0000000000e+00,-4.2016801834e+00,1.0807394028e+01,0.0000000000e+00
1.8521800232e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,5.0420168787e-02,0.0000000000e+00,-4.2016801834e+00,1.0807394028e+01,0.0000000000e+00
1.8523800659e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,5.0420168787e-02,4.0983605385e+00,0.0000000000e+00,1.0807394028e+01,0.0000000000e+00
1.8525801086e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,0.0000000000e+00,-0.0000000000e+00,5.8823529631e-02,-4.0983605385e+00,4.2016801834e+00,1.0807394028e+01,0.0000000000e+00
1.8533801270e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,5.0420168787e-02,0.0000000000e+00,0.0000000000e+00,1.0807394028e+01,0.0000000000e+00
1.8535800171e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,-1.9174814224e-01,8.1967208534e-03,5.8823529631e-02,0.0000000000e+00,4.2016801834e+00,1.0807394028e+01,0.0000000000e+00
1.8539801025e+02,3.3366119862e-01,1.6050254107e+00,0.0000000000e+00,0.0000000000e+00,8.1967208534e-03,5.8823529631e-02,0.0000000000e+00,0.0000000000e+00,1.0807394028e+01,0.0000000000e+00
