# Time,Theta 1,Theta 2,Tape Position,Tape Speed,Tension Arm 1 Height,Tension Arm 2 Height
5.4072601318e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4074603271e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4076605225e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4078601074e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4080603027e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4082604980e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4084600830e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4086602783e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4088604736e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4090600586e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4092602539e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4094604492e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4096600342e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4098602295e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4100604248e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4102600098e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4104602051e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4106604004e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4108599854e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4110601807e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4112603760e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4114599609e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4116601562e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4118603516e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4120605469e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.1764705926e-01
5.4122601318e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4124603271e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4126605225e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4128601074e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4130603027e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4132604980e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4134600830e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4136602783e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4138604736e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4140600586e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4142602539e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4144604492e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4146600342e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4148602295e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4150604248e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4152600098e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4154602051e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4156604004e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4158599854e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4160601807e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4162603760e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4164599609e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4166601562e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4168603516e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4170605469e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4172601318e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4174603271e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4176605225e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4178601074e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4180603027e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4182604980e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4184600830e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4186602783e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4188604736e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4190600586e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4192602539e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4194604492e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4196600342e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4198602295e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4200604248e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4202600098e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4204602051e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4206604004e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4208599854e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4210601807e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4212603760e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4214599609e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4216601562e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4218603516e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4220605469e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4222601318e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4224603271e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.1764705926e-01
5.4226605225e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4228601074e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4230603027e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4232604980e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4234600830e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4236602783e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4238604736e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4240600586e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4242602539e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4244604492e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4246600342e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4248602295e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4250604248e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4252600098e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4254602051e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4256604004e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4258599854e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.1764705926e-01
5.4260601807e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4262603760e+02,4.1922416687e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4264599609e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.1764705926e-01
5.4266601562e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4268603516e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,1.6393441707e-02,1.2605042756e-01
5.4270605469e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4272601318e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4274603271e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
5.4276605225e+02,4.1926255226e+00,9.7528785467e-01,2.2393051147e+02,2.6926629543e+00,8.1967208534e-03,1.2605042756e-01
