20.6900,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.7100,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.7300,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.7500,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.7700,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.7900,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.8100,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.8300,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.8500,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.8700,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.8900,-0.0000,0.0245,-0.0000,0.1764,0.0000,-0.0000
20.9100,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
20.9300,-0.0000,0.0245,-0.0000,0.1764,0.0000,-0.0000
20.9500,-0.0000,0.0245,-0.0000,0.1680,0.0000,-0.0000
20.9700,-0.0000,0.0245,-0.0000,0.1764,0.0000,-0.0000
20.9900,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.0100,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.0300,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.0500,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.0700,-0.0000,0.0245,-0.0000,0.1764,0.0000,-0.0000
21.0900,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.1100,-0.0000,0.0163,-0.0000,0.1680,0.0000,-0.0000
21.1300,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.1500,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.1700,-0.0000,0.0245,-0.0000,0.1680,0.0000,-0.0000
21.1900,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.2100,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.2300,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.2500,-0.0000,0.0245,-0.0000,0.1764,0.0000,-0.0000
21.2700,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
21.2900,-0.0000,0.0163,-0.0000,0.1764,0.0000,-0.0000
